Genobysite,Genobysiteramp,Site,Species,Treatment,RampType,PAM,Replicate,Geno,Color_1,Color_2,ColorChange,avg_26_bygeno,sd_26_bygeno,PAMChange
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.586,B,7,4,4,0,0.5885,0.0035355339059327407,-0.0025000000000000577
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.569,B,4,4,4,0,0.5609999999999999,0.011313708498984693,0.008000000000000007
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.554,B,8,5.5,5,-0.5,0.544,0.014142135623730963,0.010000000000000009
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.499,B,1,2.5,2,-0.5,0.5085,0.013435028842544414,-0.009499999999999953
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.555,B,6,4,3.5,-0.5,0.5565,0.0021213203435596446,-0.0014999999999999458
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.599,B,2,5,4.5,-0.5,0.5720000000000001,0.03818376618407352,0.026999999999999913
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,26,Heat,0.545,B,3,4.5,4,-0.5,0.538,0.009899494936611674,0.007000000000000006
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,26,Heat,0.507,B,8,3,3,0,0.492,0.021213203435596444,0.015000000000000013
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.42,B,1,4,1,-3,0.58,0.004242640687119289,-0.15999999999999998
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.481,B,2,5,2.5,-2.5,0.4835,7.071067811865482e-4,-0.0025000000000000022
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.42,B,8,5,1,-4,0.492,0.021213203435596444,-0.07200000000000001
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.349,B,6,2.5,1,-1.5,0.5665,0.03181980515339459,-0.21750000000000003
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.46,B,7,5,2.5,-2.5,0.5885,0.0035355339059327407,-0.1285
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.477,B,4,4,3,-1,0.489,0.005656854249492385,-0.01200000000000001
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.325,B,2,3,1,-2,0.5720000000000001,0.03818376618407352,-0.24700000000000005
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.472,B,1,3,1,-2,0.58,0.004242640687119289,-0.10799999999999998
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.53,B,6,4,3,-1,0.5565,0.0021213203435596446,-0.026499999999999968
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.328,B,4,3.5,1,-2.5,0.489,0.005656854249492385,-0.16099999999999998
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.387,B,7,3.5,2,-1.5,0.5885,0.0035355339059327407,-0.2015
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.454,B,5,4,2,-2,0.5505,0.017677669529663625,-0.09649999999999997
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.409,B,8,3,1,-2,0.492,0.021213203435596444,-0.08300000000000002
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.331,B,3,5,2.5,-2.5,0.5075000000000001,0.010606601717798222,-0.17650000000000005
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,35.5,Heat,0.464,B,5,3,1,-2,0.533,0.01131370849898477,-0.069
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,35.5,Heat,0.463,B,3,4,2.5,-1.5,0.538,0.009899494936611674,-0.07500000000000001
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.587,B,5,4,3,-1,0.5505,0.017677669529663625,0.03649999999999998
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.586,B,6,4,4,0,0.5665,0.03181980515339459,0.019499999999999962
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.487,B,5,3,3,0,0.533,0.01131370849898477,-0.04600000000000004
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.523,B,7,4,4,0,0.49050000000000005,0.03181980515339463,0.03249999999999997
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.586,B,3,5,4.5,-0.5,0.538,0.009899494936611674,0.04799999999999993
1_Pocillopora_sp_Espanola,1_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.539,B,1,2.5,2.5,0,0.58,0.004242640687119289,-0.040999999999999925
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.502,B,6,3,2.5,-0.5,0.5565,0.0021213203435596446,-0.05449999999999999
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.592,B,7,3,3,0,0.5885,0.0035355339059327407,0.0034999999999999476
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.353,B,3,3,2,-1,0.5075000000000001,0.010606601717798222,-0.15450000000000008
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.453,B,4,2.5,2,-0.5,0.489,0.005656854249492385,-0.035999999999999976
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.481,B,2,5.5,5.5,0,0.4835,7.071067811865482e-4,-0.0025000000000000022
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.479,B,8,2,1.5,-0.5,0.492,0.021213203435596444,-0.013000000000000012
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.555,B,8,4,4,0,0.544,0.014142135623730963,0.01100000000000001
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,34,Heat,0.471,B,1,2.5,2.5,0,0.5085,0.013435028842544414,-0.03749999999999998
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.604,B,2,3,2.5,-0.5,0.5720000000000001,0.03818376618407352,0.03199999999999992
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,34,Heat,0.548,B,4,4,4,0,0.5609999999999999,0.011313708498984693,-0.0129999999999999
6_Pocillopora_sp_Espanola,6_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.605,B,6,3.5,3,-0.5,0.5665,0.03181980515339459,0.03849999999999998
8_Pocillopora_sp_Espanola,8_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.576,B,8,3,2,-1,0.544,0.014142135623730963,0.03199999999999992
2_Pavona_clavus_Espanola,2_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.446,B,2,3,2.5,-0.5,0.4835,7.071067811865482e-4,-0.03749999999999998
7_Pocillopora_sp_Espanola,7_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.611,B,7,5.5,5,-0.5,0.5885,0.0035355339059327407,0.022499999999999964
3_Pavona_clavus_Espanola,3_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.377,B,3,3,2.5,-0.5,0.5075000000000001,0.010606601717798222,-0.13050000000000006
3_Pocillopora_sp_Espanola,3_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.544,B,3,5,4.5,-0.5,0.538,0.009899494936611674,0.006000000000000005
4_Pavona_clavus_Espanola,4_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.462,B,4,3,2.5,-0.5,0.489,0.005656854249492385,-0.02699999999999997
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.551,B,2,3.5,3,-0.5,0.5720000000000001,0.03818376618407352,-0.02100000000000002
5_Pocillopora_sp_Espanola,5_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.479,B,5,3.5,3,-0.5,0.5505,0.017677669529663625,-0.07150000000000001
6_Pavona_clavus_Espanola,6_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.519,B,6,4.5,3,-1.5,0.5565,0.0021213203435596446,-0.03749999999999998
1_Pavona_clavus_Espanola,1_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.516,B,1,4.5,4,-0.5,0.5085,0.013435028842544414,0.007500000000000062
4_Pocillopora_sp_Espanola,4_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.561,B,4,5,4,-1,0.5609999999999999,0.011313708498984693,1.1102230246251565e-16
5_Pavona_clavus_Espanola,5_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.519,B,5,3,3,0,0.533,0.01131370849898477,-0.014000000000000012
8_Pavona_clavus_Espanola,8_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.499,B,8,4,2.5,-1.5,0.492,0.021213203435596444,0.007000000000000006
2_Pocillopora_sp_Espanola,2_Pocillopora_sp_Espanola_Heat,Espanola,Pocillopora_sp,32.5,Heat,0.577,B,2,5,4,-1,0.5720000000000001,0.03818376618407352,0.004999999999999893
7_Pavona_clavus_Espanola,7_Pavona_clavus_Espanola_Heat,Espanola,Pavona_clavus,32.5,Heat,0.468,B,7,5,4.5,-0.5,0.49050000000000005,0.03181980515339463,-0.02250000000000002
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.494,A,7,4,4,0,0.489,0.007071067811865481,0.0050000000000000044
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.578,A,7,5,5,0,0.585,0.009899494936611674,-0.007000000000000006
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.521,A,8,5,5,0,0.5115000000000001,0.013435028842544414,0.009499999999999953
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.527,A,1,3,3,0,NA,NA,NA
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.541,A,4,4,4,0,0.5155000000000001,0.036062445840513956,0.025499999999999967
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.484,A,6,2.5,2.5,0,0.506,0.03111269837220812,-0.02200000000000002
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.571,A,1,5,4.5,-0.5,0.5645,0.009192388155425047,0.00649999999999995
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.591,A,5,3.5,3.5,0,0.5535,0.053033008588991036,0.03749999999999998
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.53,A,5,3.5,3,-0.5,0.535,0.007071067811865481,-0.0050000000000000044
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.561,A,4,4.5,4,-0.5,0.548,0.018384776310850254,0.013000000000000012
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.559,A,3,4,4,0,0.545,0.019798989873223347,0.014000000000000012
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.551,A,6,5,4.5,-0.5,0.5435000000000001,0.010606601717798222,0.007499999999999951
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.565,A,2,3,3,0,0.579,0.019798989873223347,-0.014000000000000012
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.516,A,2,4.5,4.5,0,0.5305,0.020506096654409896,-0.014499999999999957
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.614,A,8,4,3.5,-0.5,0.5905,0.03323401871576776,0.023499999999999965
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.513,A,3,5,5,0,0.514,0.0014142135623730963,-0.0010000000000000009
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.483,A,3,4.5,4,-0.5,0.514,0.0014142135623730963,-0.031000000000000028
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.504,A,8,4,4,0,0.5115000000000001,0.013435028842544414,-0.007500000000000062
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.548,A,8,4,3.5,-0.5,0.5905,0.03323401871576776,-0.04249999999999998
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.607,A,7,4,4,0,0.585,0.009899494936611674,0.02200000000000002
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.529,A,5,3.5,3.5,0,0.535,0.007071067811865481,-0.006000000000000005
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.532,A,3,3.5,3.5,0,0.545,0.019798989873223347,-0.013000000000000012
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.55,A,4,2,2,0,0.5155000000000001,0.036062445840513956,0.034499999999999975
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.552,A,6,3.5,3,-0.5,0.506,0.03111269837220812,0.04600000000000004
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.597,A,5,3,3,0,0.5535,0.053033008588991036,0.04349999999999998
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.545,A,7,3,3,0,0.489,0.007071067811865481,0.05600000000000005
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.589,A,2,4,4,0,0.5305,0.020506096654409896,0.058499999999999996
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.565,A,6,4,4,0,0.5435000000000001,0.010606601717798222,0.021499999999999853
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.559,A,2,4,3.5,-0.5,0.579,0.019798989873223347,-0.019999999999999907
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.524,A,1,5,5,0,NA,NA,NA
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.552,A,1,3.5,3.5,0,0.5645,0.009192388155425047,-0.012499999999999956
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.514,A,4,5,5,0,0.548,0.018384776310850254,-0.03400000000000003
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.54,A,3,3,3,0,0.545,0.019798989873223347,-0.0050000000000000044
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.559,A,6,4.5,3.5,-1,0.506,0.03111269837220812,0.05300000000000005
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.534,A,4,5,3,-2,0.5155000000000001,0.036062445840513956,0.01849999999999996
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.49,A,8,4,2,-2,0.5905,0.03323401871576776,-0.10050000000000003
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.472,A,6,4,3,-1,0.5435000000000001,0.010606601717798222,-0.07150000000000012
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.518,A,3,3,2.5,-0.5,0.514,0.0014142135623730963,0.0040000000000000036
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.547,A,1,5,4,-1,0.5645,0.009192388155425047,-0.01749999999999996
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.604,A,5,3,2.5,-0.5,0.535,0.007071067811865481,0.06899999999999995
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.592,A,5,3,3,0,0.5535,0.053033008588991036,0.03849999999999998
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.532,A,1,5,4,-1,NA,NA,NA
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.583,A,4,5,4,-1,0.548,0.018384776310850254,0.03499999999999992
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.515,A,2,5,4,-1,0.579,0.019798989873223347,-0.06399999999999995
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.468,A,8,5,4,-1,0.5115000000000001,0.013435028842544414,-0.04350000000000004
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.553,A,2,3.5,3,-0.5,0.5305,0.020506096654409896,0.022500000000000075
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,0.535,A,7,3.5,3,-0.5,0.489,0.007071067811865481,0.04600000000000004
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,0.605,A,7,6,5.5,-0.5,0.585,0.009899494936611674,0.020000000000000018
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.466,A,1,5,2,-3,NA,NA,NA
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.516,A,8,5,1,-4,0.5905,0.03323401871576776,-0.07450000000000001
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.537,A,2,4,1,-3,0.5305,0.020506096654409896,0.006500000000000061
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.485,A,8,4,3,-1,0.5115000000000001,0.013435028842544414,-0.02650000000000008
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.426,A,7,4,1.5,-2.5,0.585,0.009899494936611674,-0.15899999999999997
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.581,A,5,3,1,-2,0.5535,0.053033008588991036,0.02749999999999997
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.454,A,4,3.5,2.5,-1,0.5155000000000001,0.036062445840513956,-0.061500000000000055
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.375,A,2,4,2.5,-1.5,0.579,0.019798989873223347,-0.20399999999999996
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.508,A,6,4,2,-2,0.5435000000000001,0.010606601717798222,-0.03550000000000009
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.356,A,6,3.5,1,-2.5,0.506,0.03111269837220812,-0.15000000000000002
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.521,A,5,2.5,1.5,-1,0.535,0.007071067811865481,-0.014000000000000012
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.494,A,1,5,1,-4,0.5645,0.009192388155425047,-0.07050000000000001
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.475,A,3,2.5,2.5,0,0.514,0.0014142135623730963,-0.039000000000000035
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.5,A,3,3,3,0,0.545,0.019798989873223347,-0.04500000000000004
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.413,A,4,3,1,-2,0.548,0.018384776310850254,-0.13500000000000006
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.34,A,7,2,1.5,-0.5,0.489,0.007071067811865481,-0.14899999999999997
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.535,B,4,4,4,0,0.548,0.018384776310850254,-0.013000000000000012
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.536,B,6,4.5,4,-0.5,0.5435000000000001,0.010606601717798222,-0.007500000000000062
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.54,B,5,5,4.5,-0.5,0.535,0.007071067811865481,0.0050000000000000044
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.484,B,7,4,4,0,0.489,0.007071067811865481,-0.0050000000000000044
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.593,B,2,3,3,0,0.579,0.019798989873223347,0.014000000000000012
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.558,B,1,3,2.5,-0.5,0.5645,0.009192388155425047,-0.00649999999999995
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.516,B,5,4,4,0,0.5535,0.053033008588991036,-0.03749999999999998
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,NA,B,1,5,4.5,-0.5,NA,NA,NA
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.528,B,6,3.5,3.5,0,0.506,0.03111269837220812,0.02200000000000002
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.545,B,2,3,3,0,0.5305,0.020506096654409896,0.014500000000000068
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.49,B,4,3.5,3.5,0,0.5155000000000001,0.036062445840513956,-0.025500000000000078
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.515,B,3,2.5,2.5,0,0.514,0.0014142135623730963,0.0010000000000000009
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.567,B,8,4,4,0,0.5905,0.03323401871576776,-0.023500000000000076
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.592,B,7,3,3,0,0.585,0.009899494936611674,0.007000000000000006
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,26,Heat,0.502,B,8,5,5,0,0.5115000000000001,0.013435028842544414,-0.009500000000000064
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,26,Heat,0.531,B,3,3,3,0,0.545,0.019798989873223347,-0.014000000000000012
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.539,B,8,3.5,3.5,0,0.5905,0.03323401871576776,-0.05149999999999999
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.553,B,2,3,3,0,0.5305,0.020506096654409896,0.022500000000000075
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.463,B,7,3,3,0,0.489,0.007071067811865481,-0.025999999999999968
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.574,B,4,4.5,4.5,0,0.548,0.018384776310850254,0.025999999999999912
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.583,B,5,3.5,3.5,0,0.5535,0.053033008588991036,0.02949999999999997
